review_id,product_id,product_title,star_rating,review_headline,review_body
R31MO68LCVRFMB,B00J80IY1U,Schleich Farm Life Playmat Playset,5.0,Best playmat we have now.,"I can't say enough good things about this mat. It is perfect for my daughter to play with her Schleich figures on. It is a very low pile carpet with a well done layout of horse farm with stables, grooming station, jumping arena, pasture and lots of scenery like grass, trees and ponds. It is flat and stable enough that her animals can stand up on their own but better than the hard surface play mat she has since she can sit or kneel on this with out it breaking and without it toppling all her figures. Well done Schleich!"
RVQR3A36YCWTE,B00WSUO88U,"Master Box Models 1/72 British Armoured Car ""Austin"" Mk.IV WWI Era Vehicle Kit",4.0,Four Stars,good
R3RQGMEDSR6FMZ,B0075CPPTM,Funko POP Disney: Jack Skellington Vinyl Figure,5.0,Beautiful!,Beautiful POP!
R2MPP0D1G6YCVL,B00K060ITW,"Blue Coiled Snake 22""",5.0,Cute toy,"It's hard to find snake stuffed animals.  This one was perfect for my friend's young child who is fascinated with snakes and whose favorite color is blue.  It's not too realistic looking, yet is identifiable as a snake."
R1BREIQELLVG1A,B00FN7N3SQ,Yu-Gi-Oh! - Fire Formation - Tenki (AP03-EN003) - Astral Pack: Booster Three - Unlimited Edition - Ultimate Rare,5.0,Five Stars,good deal good price
R37RVFK21AB9HL,B0023TEEU8,"Children’s Dress Up Soft Plastic Construction Hard Hats Accessory for Kids Building Construction Themed Party Favors Toys, Yellow, 12 Pack, 10” x 5.5” x 8",3.0,These are SUPER thin. I bought them for a construction themed ...,These are SUPER thin. I bought them for a construction themed kids party. I wrote each kids name on the front with sharpie. Then they could put stickers on if they wanted. They enjoyed it but the hats got beat up pretty easily.
R2HPS4RV053HCF,B004MGOX56,"Aurora World Flopsie Leonardus Lion 12""",5.0,Five Stars,Perfect size ..fun
R92RCUQLXLC1Z,B00IVFCD42,Monster High Casta Fierce Doll,5.0,Spooky Fun!,Came quickly as promised. It's such a unique doll and looks really spooky and fun in the packaging she comes in.<br />I just know she is the perfect addition to my daughters collection.
RGJBHS0ZUQ2JL,B0045UBG6S,Fisher-Price Tough Trike,4.0,The little boy was very happy with it,We bought it as a gift. The little boy was very happy with it.
R1WT2J7AGPQCVP,B01359SYMI,Penny Dreadful Dorian Gray 6-Inch Figure - Convention Excl.,5.0,"Fast shipping, Great for collection",Perfectly packaged and great for the collector of Penny Dreadful items.
R1MDYYNKZBW6HO,B00JWZ723M,4 Piece Teenage Mutant Ninja Turtle Stuffed Plush Toys,3.0,But still good. I paid for gift wrap,"Smaller then I thought. But still good. I paid for gift wrap, and got one little box. Will never pay for it again"
R1KZYI70E1T35C,B001G4NOG6,Revolving 1 to 9 Decks Playing Card Tray/Holder (1-Pack),5.0,Perfect for Cards!,At first it wouldnt spin around but a little grease did the trick!  Holds lots of cards.
R3526R6JWJDRP2,B00TL8ULJW,Green Toys Construction Truck Vehicles,5.0,Five Stars,Great toys
R2G4ST4KQJS0EW,B00146LV6Q,"Melissa & Doug Alphabet Express Jumbo Jigsaw Floor Puzzle (27 pcs, 10 feet long)",5.0,Five Stars,Nice size pieces and letter matches animal on puzzle piece
R2Y5521SSJEWBX,B00LMNVADK,Princess Barbie,3.0,Three Stars,Doll is good but the box was crushed.
R1HUE1FD463SLJ,B01359T0IA,Penny Dreadful Frankenstein 6-Inch Figure - Convention Excl.,5.0,If you get one then get them all.  Must have,Perfectly packaged and great for the collector of Penny Dreadful items.
R43S1H2N82CDF,B00UL543R0,"CALIFORNIA CADE ELECTRONIC Finger Lights Bright LED Rave Laser Assorted Toys, Pack of 48",3.0,"Fun, but ""delicate""","My granddaughters love these. But, only a 3 star because some of the switches break off. A couple didn't work. But, I would buy them again."
RRIKBZS0XHV57,B00AQQ90IG,Vinyl Mickey Mouse Bank,1.0,Very disappointed that no one seemed to notice when packaging them,Had lots of black markings all over them!!!! Very disappointed that no one seemed to notice when packaging them!
R237AD54A7WKWK,B00UM453OM,Breaking Bad Titans - Heisenberg Collection - JESSIE PINKMAN (LIVE FREE VARIANT) - Mystery Vinyl Figure 1/10,5.0,It came it great condition. And i love these Breaking Bad figures ...,"It came it great condition. And i love these Breaking Bad figures as well. Too bad we can't get them in ToysRus.<br />They are highly detailed. The arms and head move. And if you're a collector, Fan of Titans, Or just a simple Breaking Bad fan, Get this!!!!"
R2Q1Z1O515DCC6,B00006667N,Triominos In Tin,5.0,Five Stars,Great product at a very fair price.
R1XZYIZRYUH0Z,B00BFWDY5K,"Little Bride Wedding Belle Child Costume Dress and Veil, Medium",5.0,Five Stars,Loved it and was a perfect fit
R3OXL03ZVKKFUU,B003AQBWN0,PLAYMOBIL Spying Camera Set Toy,5.0,I know it is for children but I think that he will have just as much fun with it,I cannot wait to give this to my husband for Christmas!  I was so excited to see the price.  I know it is for children but I think that he will have just as much fun with it!
RHVC0LSKAGC3E,B00LVPY252,"Maxx Action 30"" Toy Pump Action Shotgun with Electronic Sound and Ejecting Shells",3.0,Go for a nerf,"Its a plastic shot gun from china.  If you expect anything else, you will be disapointed.  Its ok.  My sone played with it for a day.  Go for a nerf"
R46P2Z8WL6C6M,B00886EVE4,Higgins Brothers Spinning Plates - Red,5.0,Five Stars,It's great
R1IOHAZJUOX0UV,B001G6PEXA,Baby Doll Jogging Stroller with Adjustable Handle for Ages 2+,5.0,Good quality,"It's sturdy, great quality for a toy.  Even has a comfort grip, which I thought was a funny feature for a 2-4-year-old.  I love that the handle is adjustable, so it can last a few extra years as my daughter grows.  Wheels are rubbery plastic, so it doesn't seem like they will ever crack or break.  The material doesn't feel cheap.  I browsed through many, many doll strollers before deciding upon this one.  I'm very happy with my purchase."
R22EYD1UTXG6G2,B003PCQG6W,Phrases Rubba Rubber Silly Bandz Band Wristband (Pack of 12),5.0,Five Stars,like
R31JIQI6S8COSY,B00JBK0O88,Graupner Failsafe Unit,5.0,... to use this but in the tests it works great,havent actually ran my rc out far nuff to use this but in the tests it works great
RH6KP0BF6CWSQ,B010U5WB6A,Mcdonalds 2015 Minions #5 Minion Caveman,5.0,Five Stars,It is exactly what I wanted.
R2YOCE573M93XM,B007DN5M6Y,Ja-ru Magic Bottle (1x1oz),3.0,Does what it says but super small...,Drains well but it's only about 3.5&#34; tall and 1&#34; wide. It's perfect for my two year old and her 14&#34; baby dolls. She loves it
R1SOKL96A22YCG,B00PY7VRYW,BLADE 350 QX3 Quadcopter (RTF) (Discontinued by manufacturer),3.0,Paid for a NEW one. The one I received ...,Paid for a NEW one.  The one I received was clearly used!!!
R3LRJPLX5SKNEK,B00KG3WYI2,VTech Smart Shots Sports Center,5.0,Five Stars,Very happy with this toy and grandson loved it
RZ3YAPCXPXLA5,B0007CY6G0,TY Beanie Baby - TOOTHY the Tyrannosaurus,5.0,Adorable!,Toothy the T- Rex is Awesome! I bought him for my little sister who is very into Dinosaurs at the moment lol! She loved him!! He is much cuter in person and stands very well on his own. He seems to have quite a bit of detail and is overall a very cool beanie baby. Shipping was very fast and the toy was in good condition. :)
R3VY7108816ER6,B000OT280W,ScienceWiz Cool Circuits Game,4.0,Four Stars,Good brain swister and children loved it
R4CF6ODPTAUGC,B00LV0Y2PW,ALEX Spa Hair Chalk Party 2 Go,3.0,Three Stars,kids toy
REW4JKY6TV333,B00EW4YS6C,My Fancy Life Barbie Dollhouse Furniture New Baby Room Play Set,5.0,Five Stars,very nice
R6QREYR7DEA0R,B000809OAO,Ticket To Ride - Europe,5.0,Five Stars,Love this game!
R1CKW0GN7CUPFQ,B00SYIK3N4,"Fisher-Price Nickelodeon Blaze & the Monster Machines, Stripes Vehicle",5.0,Five Stars,"very well made, fast delivery"
R1LLWKC8Q39LU8,B003HS5JWG,X-Kites XL Sport Red Kite,5.0,and my grandson is delighted with it,"The kite was a present for my grandson, it was delivered quickly. and my grandson is delighted with it, so is his father."
RDO5VGEXR6DAW,B0035YAG3Y,Hexbug Ant (Colors May Vary),4.0,Not sure why kids love these so much,"Not sure why kids love these so much, but they do. My girls pretend these are their pets. They are fast and have a long battery life too."
R2FG1CRNO3G47T,B00IA54OR2,"Marvel Avengers Treat Bags (8-Pack), Party Supplies",5.0,These candy bags were just awesome the image on the front was very vivid the ...,These candy bags were just awesome the image on the front was very vivid the kids loved it. The bag is an average size of regular candy bags bought out of the store. They weren't thin or anything they were just awesome great buy would definitely recommend.
R18TI8Y1CZHKJ7,B00SG20B0I,"Kids Lunchbox - Insulated Childrens Lunch Bag - PVC, Vinyl, and BPA Free.",5.0,Super cute and colorful!,"Got this as a birthday present for our daughter, and she absolutely loves it!!  The colors are so bright and catchy, and the dinosaur is so cute and fun!  I love it because it holds all the food that she needs for lunch!!  We love this lunchbox!!!  I received this product at a discounted price in return for a fair and honest review."
R5WARSYNOWF0H,B00BHE98S8,Disney Minnie Mouse Collapsible Storage Trunk,5.0,Perfect as a costume trunk,We are using this to store dress up clothes and it is just perfect.  It's lightweight and easy to move around and easy for my 3 year old to lift the top without worries of pinching her fingers.
R2V6JZXP5GFUU3,B00EAHXYDO,Nerf Super Soaker Freezefire Blaster,5.0,Five Stars,Lots of fun for summer children's parties!
R1I40AIUTICKXO,B00KLP25Z2,Banshees: Cards for Throwing - Trick,4.0,Four Stars,Good for beginners
R164EUJTZLILFG,B00HZS6XRO,"30 Pack Indoor Snowball Fight - Snowtime Anytime - Safe, No Mess, No Slush",5.0,Do you wanna have a snowball fight?,"We have so many snowball fights with these!  Great for hotel rooms, too!  Nice to have a way to blow off energy for my very active 2 and 5 year olds indoors.  No boo boos.  No broken things.  No holds barred fun!"
R3JIFUPB9ZINSR,B0128QE0J0,123 TOYS Kids Washable Finger Paints. 24 Small Cups with Excited Fun Colors,5.0,Great product! Lots of fun for the kiddies,Great product!  Lots of fun for the kiddies.
R4IPING6ULUIP,B00ITX1K4K,4M Crystal Growing Experiment,5.0,Five Stars,"Great buy, comes with display containers"
RXGRHADTS9FYG,B001E2R2M2,Toto With Basket,3.0,Three Stars,Only to look at.  Very flimsy basket cheaply made
R1S80PNGEHCB6,B00RGLQLPY,Earlyears Deluxe Fill 'n Fun Water Mat Baby Toy,5.0,Great toy for tummy time for baby,"Fun, fun fun for baby.  My 6 month old grandson loves to do tummy time on this, he tries to bite the fish.  Or sometimes he  just sits on it (with my supporting him of course), he tries to  grab at the fish in the water filled base of the turtle.  Very cute toy! Having been using every other day when I babysit and no leaks so far!"
R2BGVFWWQ0EM5N,B004KKX814,Beyblades JAPANESE Metal Fusion Starter Set #BB108 LDrago Destroy F:S,5.0,Five Stars,My grandson loves this beyblade!
R1F04EQUVCXQI4,B007O0QJIQ,"Beautiful Princess Costume, Child's Small",5.0,Five Stars,Ok
R1GIM22DY09Y28,B00RBCPEM4,MailingArt Paint By Numbers Kits For Adults Kids With Wooden Frame - Sailing Ship,4.0,Four Stars,Like the product  will buy a nother
R1NTK7VVVW76V2,B004CRYE2C,Think Geek Canned Unicorn Meat,1.0,THIS IS HEARTLESS!!! Don't you people know ...,"THIS IS HEARTLESS!!! Don't you people know that scotland's national animal is a severely endangered species? Do you know that illegal farms have been created in Wales to breed these majestic animals for slaughter? They are only fed food containing 10% rainbows! the rest is made of low energy white light, and they are never let outside to frolic in wood, but kept in a muddy barn. This is what society has come to today, you people make me sick. THINK BEFORE YOU EAT!"
R2Y06MSQI8DAG1,B00YYREQ7I,Selfie Photo Booth - Family Size Toy,5.0,Lots of fun at a great price,Purchased for a family event.  Lots of fun at an excellent price.  Instructions for setup were very clear. No tools required. Simple app download to get started.
RFSBBFLVYKYPU,B005OU4V9M,Power Rangers Samurai Deluxe DX Action Figure 2Pack Claw Armor Megazord,3.0,Three Stars,This was a very great toy it comes with every you see on the box
R2U4CDF54L2HYQ,B00DSIQS6G,Playskool Busy Poppin' Pals Toy,4.0,Due to design defect the little doors sometimes cannot be ...,Due to design defect the little doors sometimes cannot be closed by the baby.  You need to make sure to re-position the switches back to the original position.  But ultimately it's a toy which does amuse a 6 month to 12 month old baby quite a bit.
R858D9PBEHRTB,B0015MT27Y,"Burlap Potato Sacks 23x40, Pack 4",5.0,Satisfied buyer,Very satisfied with item. Fast delivery and ease of purchase. Would recommend.
R2YT0AK4854KDO,B00PDMJ6SM,Minions Kevin Banana Eating Action Figure,5.0,Five Stars,Cute let's just say it went well he liked it.
R2ZMB60BPIZ3SJ,B004086Q1U,Fun Express Huge Vinyl Inflatable Movie Buff Party Decoration,4.0,Four Stars,Worked as advertised
R91LAYNCHD84K,B00AH7ZBRS,Square-Enix Street Fighter IV Ibuki Play Arts Kai Action Figure,5.0,Five Stars,nice.
R39O2OSIYO0256,B003UXHNCC,"Plaid Jacket & Jeans Outfit - 18 Inch Doll Clothes/clothing Fits American Girl and Other 18"" Dolls - Includes Accessories",5.0,Five Stars,Very cute and well made
R13X0SB22P72WE,B00LKJIHAK,Big Peppa Pig 62cm 24.5inch Baby Pink Plush Doll Stuffed Plush Toy DDStore,5.0,Five Stars,Very cute and well made. My daughter sleeps with it every night
